ghi,clear_sky_ghi,temp,humidity,district
3.7716,3.7742,12.03,32.57,Bhiwani
4.0018,4.0092,13.09,29.6,Bhiwani
3.5758,3.6386,15.88,27.34,Bhiwani
3.7409,3.7462,15.93,27.94,Bhiwani
3.977,4.0706,15.0,25.06,Bhiwani
4.0942,4.1191,13.36,29.32,Bhiwani
4.236,4.2562,14.54,22.69,Bhiwani
3.9257,3.9833,14.44,22.87,Bhiwani
3.8448,3.9305,16.52,26.36,Bhiwani
3.3614,3.8743,14.7,32.11,Bhiwani
4.0214,4.0399,13.32,26.34,Bhiwani
4.2506,4.2986,14.04,23.47,Bhiwani
3.883,3.8933,14.79,22.37,Bhiwani
1.3884,3.209,12.11,50.86,Bhiwani
2.2651,3.3734,10.93,77.56,Bhiwani
2.4538,3.7613,12.22,60.79,Bhiwani
2.9894,4.0138,13.89,39.67,Bhiwani
2.8164,3.8448,13.21,35.01,Bhiwani
3.3415,4.0301,14.06,31.82,Bhiwani
4.1321,4.2722,14.47,32.19,Bhiwani
4.3392,4.411,16.31,31.31,Bhiwani
3.852,4.2802,16.48,35.0,Bhiwani
4.3246,4.3435,18.64,34.77,Bhiwani
4.2708,4.314,17.28,39.81,Bhiwani
4.2562,4.3373,15.72,25.54,Bhiwani
4.8389,4.8967,14.15,23.83,Bhiwani
3.0557,4.355,15.57,16.51,Bhiwani
3.1476,3.9871,15.63,15.73,Bhiwani
4.7482,4.8874,14.23,16.68,Bhiwani
4.3502,4.7398,15.08,15.49,Bhiwani
4.7359,4.7782,15.55,18.35,Bhiwani
4.3879,4.5922,16.82,18.04,Bhiwani
3.0458,4.3925,18.21,19.6,Bhiwani
3.6502,3.9751,16.61,61.28,Bhiwani
3.4642,4.3373,15.36,60.39,Bhiwani
4.8055,5.0326,15.06,47.3,Bhiwani
4.7498,4.817,16.65,48.66,Bhiwani
4.4059,4.5593,17.98,45.92,Bhiwani
4.3987,4.6841,19.38,36.01,Bhiwani
4.753,4.819,19.57,24.0,Bhiwani
4.8876,5.0592,21.06,19.56,Bhiwani
5.0035,5.1118,22.22,24.98,Bhiwani
4.7114,4.9404,23.21,28.16,Bhiwani
4.4335,4.8425,22.94,31.67,Bhiwani
4.3522,4.8144,23.54,25.34,Bhiwani
4.5665,4.9498,23.86,28.26,Bhiwani
4.7921,4.8168,22.06,35.51,Bhiwani
5.677,5.7574,19.58,41.43,Bhiwani
5.1948,5.274,23.13,38.3,Bhiwani
4.344,5.221,22.84,31.9,Bhiwani
3.9065,5.2858,23.23,28.23,Bhiwani
5.3513,5.3976,24.16,30.75,Bhiwani
4.5521,5.3638,24.5,33.13,Bhiwani
3.8666,5.1672,21.49,50.44,Bhiwani
5.7626,5.8066,21.08,37.2,Bhiwani
5.7852,5.8973,20.95,29.61,Bhiwani
5.9604,6.0583,22.21,27.43,Bhiwani
5.7072,5.9556,24.79,22.58,Bhiwani
5.6042,5.6777,24.27,23.85,Bhiwani
5.7754,5.9047,23.58,28.51,Bhiwani
5.8538,5.9222,23.84,31.36,Bhiwani
5.8392,5.9527,25.47,25.93,Bhiwani
6.043,6.0958,27.82,16.88,Bhiwani
5.6906,5.8906,26.47,16.9,Bhiwani
5.0873,5.8795,24.47,25.43,Bhiwani
5.4516,5.7247,24.23,25.53,Bhiwani
6.3653,6.4757,22.81,21.58,Bhiwani
6.4692,6.5129,24.54,16.47,Bhiwani
4.632,5.8802,25.81,18.16,Bhiwani
4.579,5.3866,26.99,24.02,Bhiwani
5.4982,6.035,25.65,28.19,Bhiwani
5.6894,5.9218,23.88,35.87,Bhiwani
6.1985,6.2318,23.07,33.19,Bhiwani
6.3038,6.4531,24.44,27.88,Bhiwani
6.4838,6.516,25.68,24.28,Bhiwani
6.3238,6.545,25.75,16.15,Bhiwani
6.4402,6.6127,27.85,12.89,Bhiwani
6.6168,6.8388,29.37,9.9,Bhiwani
6.4711,6.7289,27.68,15.64,Bhiwani
7.086,7.1858,28.23,12.11,Bhiwani
6.389,6.6094,28.02,9.3,Bhiwani
6.1915,6.4414,27.1,18.78,Bhiwani
6.1351,6.1805,28.6,24.56,Bhiwani
5.3141,5.9479,29.74,24.64,Bhiwani
6.0833,6.3067,31.15,22.85,Bhiwani
5.6755,6.0972,30.97,25.52,Bhiwani
3.8993,5.4374,31.07,28.17,Bhiwani
5.8622,5.945,28.97,40.75,Bhiwani
6.1978,6.2472,29.22,37.34,Bhiwani
4.2742,5.76,28.91,43.34,Bhiwani
5.5754,6.0787,28.82,38.94,Bhiwani
4.7273,6.3504,29.02,38.62,Bhiwani
6.5635,6.6084,27.5,41.88,Bhiwani
7.2511,7.3289,27.38,26.21,Bhiwani
6.7505,6.9595,29.37,23.51,Bhiwani
6.486,6.6082,31.66,23.53,Bhiwani
5.7098,6.2352,32.42,22.2,Bhiwani
6.4781,6.7001,31.98,24.07,Bhiwani
7.1002,7.2115,31.71,25.54,Bhiwani
6.6017,6.9329,32.01,19.56,Bhiwani
6.5563,7.051,30.6,17.61,Bhiwani
6.8222,7.1066,26.47,16.65,Bhiwani
7.6039,7.6793,27.12,21.37,Bhiwani
7.5065,7.6354,28.84,16.96,Bhiwani
7.6656,7.7734,30.92,12.62,Bhiwani
7.3541,7.5742,32.85,11.13,Bhiwani
6.9737,7.2449,33.74,13.16,Bhiwani
6.3475,6.6115,34.63,14.58,Bhiwani
6.4397,6.5436,34.92,17.94,Bhiwani
5.7317,6.5952,35.14,19.14,Bhiwani
6.8491,7.0222,35.07,16.89,Bhiwani
6.8258,6.9437,35.15,18.65,Bhiwani
5.6813,6.6156,33.8,23.54,Bhiwani
6.343,6.7598,32.69,38.01,Bhiwani
6.5323,6.7022,32.79,36.29,Bhiwani
6.731,6.8431,34.23,26.42,Bhiwani
6.0242,6.4826,33.98,22.72,Bhiwani
6.5527,7.1422,33.61,21.87,Bhiwani
6.349,7.1585,30.5,30.16,Bhiwani
5.7761,6.925,31.37,30.02,Bhiwani
7.0224,7.0937,32.98,25.86,Bhiwani
6.9322,7.1707,35.58,20.06,Bhiwani
6.1087,6.8786,37.3,19.9,Bhiwani
6.2734,7.0774,36.17,20.8,Bhiwani
5.7278,5.9995,33.45,24.26,Bhiwani
5.7622,6.1342,34.36,23.25,Bhiwani
6.3838,6.5755,32.72,39.06,Bhiwani
5.8183,6.259,33.76,29.74,Bhiwani
6.3926,6.8323,34.02,29.55,Bhiwani
5.7074,6.6358,34.52,29.65,Bhiwani
6.0948,6.8491,34.19,22.87,Bhiwani
7.23,7.3877,34.86,17.75,Bhiwani
7.0982,7.2634,36.32,16.97,Bhiwani
6.8491,7.014,36.84,14.9,Bhiwani
6.5683,6.822,36.45,10.68,Bhiwani
7.2761,7.5235,36.35,10.45,Bhiwani
7.6872,7.9812,36.84,9.3,Bhiwani
6.7414,7.7306,36.5,8.72,Bhiwani
6.7375,7.0318,36.98,12.11,Bhiwani
6.8628,7.2991,38.02,10.46,Bhiwani
5.2898,6.4788,36.91,18.62,Bhiwani
6.2582,6.6775,38.13,25.28,Bhiwani
6.8786,7.0829,38.78,18.88,Bhiwani
6.3466,6.8837,35.15,30.92,Bhiwani
6.7757,6.9749,35.55,30.94,Bhiwani
6.7142,6.918,36.84,29.3,Bhiwani
6.4001,6.583,38.24,31.45,Bhiwani
4.1074,5.9206,35.37,46.52,Bhiwani
6.1682,6.5148,35.61,46.74,Bhiwani
5.2733,6.061,36.52,39.6,Bhiwani
4.4714,5.724,35.82,46.92,Bhiwani
5.7175,6.2119,34.1,56.56,Bhiwani
6.487,6.6581,35.07,46.19,Bhiwani
5.9878,6.7097,36.34,39.39,Bhiwani
5.9191,6.5647,36.19,34.16,Bhiwani
5.8548,6.4423,35.53,35.31,Bhiwani
6.24,6.5112,35.16,38.91,Bhiwani
6.0958,6.5772,35.4,41.2,Bhiwani
5.8006,6.1934,34.15,45.92,Bhiwani
5.0626,6.589,33.78,44.41,Bhiwani
6.8174,7.1098,34.27,43.38,Bhiwani
6.504,7.0361,36.58,37.56,Bhiwani
6.3336,7.0195,36.98,34.86,Bhiwani
6.9194,7.1395,38.21,27.03,Bhiwani
5.6647,6.8808,38.26,27.71,Bhiwani
6.2748,6.9247,37.67,26.13,Bhiwani
6.211,6.9031,38.61,28.84,Bhiwani
2.3854,6.6386,32.96,48.82,Bhiwani
2.8358,5.6683,32.44,54.29,Bhiwani
4.2314,6.8208,30.39,72.44,Bhiwani
4.9176,6.9902,31.93,62.1,Bhiwani
4.9656,7.123,32.06,63.65,Bhiwani
5.5896,7.3846,33.14,59.19,Bhiwani
5.731,6.9905,34.32,57.08,Bhiwani
5.5222,6.4399,33.73,54.1,Bhiwani
5.6047,6.8035,31.93,64.29,Bhiwani
5.6208,6.6168,32.91,57.36,Bhiwani
6.4013,6.7222,32.97,53.24,Bhiwani
6.2882,6.5446,33.88,47.86,Bhiwani
6.5287,6.6742,34.89,45.56,Bhiwani
5.8646,6.2496,35.64,46.9,Bhiwani
5.7264,6.203,35.35,51.97,Bhiwani
4.5768,6.144,34.26,54.38,Bhiwani
4.4566,5.5565,34.17,56.94,Bhiwani
3.5981,6.1918,29.27,78.74,Bhiwani
4.5425,6.301,30.53,71.78,Bhiwani
6.0569,6.99,30.38,75.01,Bhiwani
3.1188,6.9545,30.7,76.21,Bhiwani
3.9262,7.1064,31.61,69.55,Bhiwani
4.7314,6.9816,32.45,63.79,Bhiwani
4.463,6.8016,31.74,68.84,Bhiwani
3.3434,6.9864,31.14,70.73,Bhiwani
3.6319,6.4094,31.09,72.96,Bhiwani
2.6462,6.2774,29.06,83.64,Bhiwani
3.3473,6.8774,30.06,77.55,Bhiwani
5.3719,6.3485,31.23,72.84,Bhiwani
2.923,6.0948,30.94,75.81,Bhiwani
2.2915,5.9062,29.28,77.7,Bhiwani
3.0994,6.2484,29.4,76.76,Bhiwani
4.6558,5.5783,29.85,75.79,Bhiwani
5.2056,5.4929,30.62,70.05,Bhiwani
4.6039,5.7818,30.89,68.24,Bhiwani
5.8606,6.5258,31.29,64.27,Bhiwani
6.1608,6.3821,30.57,64.74,Bhiwani
5.8906,6.2422,30.73,63.28,Bhiwani
5.5738,6.3595,30.64,60.59,Bhiwani
4.801,5.8702,30.07,62.86,Bhiwani
3.8062,6.0749,30.26,64.92,Bhiwani
2.6134,5.7055,27.48,78.29,Bhiwani
2.9846,5.6554,27.93,78.57,Bhiwani
3.9226,6.4714,28.96,78.14,Bhiwani
6.1829,6.8035,30.19,73.63,Bhiwani
6.0228,6.6314,31.54,68.32,Bhiwani
5.5162,6.4385,31.61,65.72,Bhiwani
4.77,6.5026,31.55,61.24,Bhiwani
4.5948,6.1548,29.88,69.1,Bhiwani
5.4365,5.8565,31.18,66.92,Bhiwani
5.1259,5.5212,31.79,64.23,Bhiwani
5.4821,6.6706,30.54,71.03,Bhiwani
6.1174,6.9624,30.59,70.52,Bhiwani
5.5481,6.4469,31.09,71.34,Bhiwani
3.2383,6.1075,31.2,68.66,Bhiwani
4.7854,5.765,31.07,68.05,Bhiwani
5.6402,6.5616,29.99,75.57,Bhiwani
3.7898,6.1709,30.69,72.24,Bhiwani
3.4529,5.9645,30.26,70.02,Bhiwani
5.1295,5.9938,30.94,65.03,Bhiwani
4.5526,5.6592,31.46,60.36,Bhiwani
5.4758,6.2933,31.33,60.45,Bhiwani
3.8508,6.4202,30.55,65.92,Bhiwani
3.3619,6.347,29.08,74.9,Bhiwani
3.4822,6.1836,29.43,75.0,Bhiwani
5.4266,5.6208,30.79,64.73,Bhiwani
4.9805,5.7826,31.76,58.46,Bhiwani
3.2107,5.8838,29.97,68.48,Bhiwani
2.3086,5.7024,28.7,72.62,Bhiwani
3.4498,5.4374,28.16,74.61,Bhiwani
3.3943,5.2536,28.67,72.44,Bhiwani
3.4567,5.485,29.74,64.67,Bhiwani
4.7666,5.8594,29.92,62.01,Bhiwani
4.8221,5.8786,28.89,74.44,Bhiwani
3.457,5.9467,28.05,77.13,Bhiwani
3.8561,5.8639,27.79,81.3,Bhiwani
4.1179,6.0377,28.55,77.05,Bhiwani
4.981,5.9417,29.78,66.57,Bhiwani
5.1662,5.9974,29.74,63.85,Bhiwani
6.1937,6.2126,29.25,61.07,Bhiwani
5.891,6.1265,29.17,59.0,Bhiwani
5.9638,6.0871,28.87,55.86,Bhiwani
6.0154,6.096,28.82,56.75,Bhiwani
5.5339,5.6542,29.56,55.69,Bhiwani
5.9419,6.0298,28.98,55.17,Bhiwani
6.0346,6.048,29.14,51.67,Bhiwani
5.9844,5.9971,29.14,51.45,Bhiwani
5.1718,5.7898,28.53,72.2,Bhiwani
1.5672,5.4127,25.16,88.64,Bhiwani
2.4761,5.1629,25.84,87.7,Bhiwani
2.0038,5.5272,26.1,89.6,Bhiwani
4.5461,5.8224,25.53,82.78,Bhiwani
5.9496,5.9688,26.32,70.23,Bhiwani
5.8589,5.8668,26.34,62.87,Bhiwani
5.8702,5.8747,26.97,59.1,Bhiwani
5.8579,5.9688,27.24,56.39,Bhiwani
5.7206,5.7341,26.94,58.07,Bhiwani
5.7281,5.7607,27.52,55.42,Bhiwani
5.6311,5.7802,27.6,54.19,Bhiwani
5.2685,5.6594,27.32,53.65,Bhiwani
4.6817,5.4569,26.35,61.31,Bhiwani
5.3902,5.4288,26.4,55.39,Bhiwani
5.3206,5.3539,26.64,53.41,Bhiwani
5.2702,5.2745,26.47,52.81,Bhiwani
5.3381,5.3558,25.61,56.48,Bhiwani
5.317,5.3417,25.41,63.44,Bhiwani
4.9555,5.0486,25.74,73.03,Bhiwani
4.5384,4.5766,25.62,71.54,Bhiwani
4.7177,4.7366,24.08,63.9,Bhiwani
4.9656,4.9714,24.29,48.48,Bhiwani
5.191,5.1934,24.3,44.83,Bhiwani
5.0875,5.0962,24.36,45.89,Bhiwani
4.2154,4.9464,23.99,55.16,Bhiwani
5.1545,5.1559,26.16,42.71,Bhiwani
4.8804,4.999,25.44,41.47,Bhiwani
4.8209,4.8574,23.34,48.18,Bhiwani
4.6378,4.6433,23.69,47.86,Bhiwani
4.3243,4.5943,23.36,44.9,Bhiwani
4.8276,4.8305,23.46,39.58,Bhiwani
4.9291,4.9363,23.49,38.24,Bhiwani
4.5062,4.7357,22.25,47.13,Bhiwani
4.5202,4.5521,22.22,48.09,Bhiwani
3.893,4.4009,22.61,48.33,Bhiwani
4.0843,4.0872,23.0,47.55,Bhiwani
4.3987,4.4006,22.87,48.22,Bhiwani
4.5353,4.5422,23.46,48.28,Bhiwani
4.062,4.0637,23.12,49.84,Bhiwani
3.69,3.7915,22.22,52.22,Bhiwani
3.4841,3.5304,22.39,50.83,Bhiwani
3.6734,3.6823,22.87,51.7,Bhiwani
3.5438,4.0637,22.8,57.59,Bhiwani
3.875,3.9838,20.22,61.72,Bhiwani
3.4973,3.7142,17.65,41.51,Bhiwani
4.1424,4.1438,17.59,42.46,Bhiwani
4.4328,4.4342,18.42,29.44,Bhiwani
3.6751,3.7622,19.91,33.79,Bhiwani
3.4344,3.5902,19.67,39.47,Bhiwani
3.1615,3.2407,19.31,40.93,Bhiwani
3.4325,3.4339,20.26,42.87,Bhiwani
3.8942,3.9168,21.57,39.41,Bhiwani
3.4769,3.887,21.24,44.8,Bhiwani
3.2503,3.3953,21.86,54.47,Bhiwani
3.4157,3.4656,19.92,52.44,Bhiwani
3.8887,3.9067,18.43,49.68,Bhiwani
3.6166,3.6614,19.51,38.04,Bhiwani
3.636,3.6382,20.58,35.26,Bhiwani
2.6155,3.4603,20.08,52.32,Bhiwani
3.6115,3.6132,19.96,51.42,Bhiwani
3.5479,3.5522,19.14,40.3,Bhiwani
3.2278,3.4315,19.02,36.79,Bhiwani
3.5083,3.5102,18.77,40.15,Bhiwani
4.1434,4.1446,18.04,39.72,Bhiwani
3.8018,3.8309,19.56,36.98,Bhiwani
3.6574,3.6814,20.2,34.13,Bhiwani
3.1574,3.3444,18.7,43.79,Bhiwani
2.8303,2.8565,20.1,49.75,Bhiwani
2.8325,2.8531,18.92,49.24,Bhiwani
3.209,3.2134,18.58,41.62,Bhiwani
3.6773,3.6974,18.29,36.99,Bhiwani
3.4889,3.505,19.15,31.94,Bhiwani
3.4027,3.414,18.49,34.28,Bhiwani
3.1286,3.2424,17.82,37.36,Bhiwani
3.0497,3.2153,17.73,36.45,Bhiwani
3.1874,3.2486,16.7,42.41,Bhiwani
3.1992,3.324,16.32,42.75,Bhiwani
3.2774,3.3031,16.06,41.63,Bhiwani
3.0847,3.1435,16.3,41.52,Bhiwani
2.7674,2.844,15.9,46.32,Bhiwani
2.3074,2.7648,16.78,46.46,Bhiwani
1.9577,2.526,15.14,59.84,Bhiwani
2.5159,2.5222,13.28,69.82,Bhiwani
3.3898,3.401,12.81,60.6,Bhiwani
3.673,3.6854,12.61,50.95,Bhiwani
3.6274,3.6283,12.12,44.17,Bhiwani
3.4426,3.5508,12.35,38.18,Bhiwani
3.8431,3.8484,12.44,33.31,Bhiwani
3.6134,3.6242,13.35,30.59,Bhiwani
3.6958,3.6984,14.02,27.36,Bhiwani
3.4498,3.4778,12.56,28.79,Bhiwani
3.1037,3.1128,12.16,29.32,Bhiwani
2.8008,2.9378,11.76,39.96,Bhiwani
3.0674,3.2088,11.12,38.63,Bhiwani
3.0446,3.1747,10.89,34.72,Bhiwani
3.2664,3.2976,11.77,31.13,Bhiwani
3.4529,3.5126,11.18,30.48,Bhiwani
3.6026,3.6233,9.28,34.35,Bhiwani
3.7207,3.7229,11.49,30.77,Bhiwani
3.269,3.288,12.31,31.97,Bhiwani
3.4476,3.4574,12.14,33.79,Bhiwani
3.4402,3.5503,12.1,33.91,Bhiwani
3.2765,3.2794,12.89,37.98,Bhiwani
2.6659,3.1289,11.74,48.47,Bhiwani
2.1641,3.3571,11.14,49.49,Bhiwani
2.9856,3.1193,12.48,48.1,Bhiwani
2.1122,2.3208,12.05,63.79,Bhiwani
2.8121,2.9561,11.65,70.47,Bhiwani
3.3756,3.5172,12.51,55.46,Bhiwani
3.7236,3.726,12.54,44.82,Bhiwani
3.583,3.9146,13.25,39.4,Bhiwani
3.1085,3.2364,13.21,36.95,Bhiwani
2.8217,2.9472,13.53,46.29,Bhiwani
2.4355,2.5697,13.62,59.86,Bhiwani
4.0627,4.1906,11.36,38.81,Bhiwani
3.1716,4.2372,11.49,28.24,Bhiwani
2.9981,3.9118,13.87,26.21,Bhiwani
3.5815,3.7068,13.17,27.41,Bhiwani
3.5213,3.6689,12.74,36.24,Bhiwani
3.4042,3.7133,14.73,34.19,Bhiwani
3.6574,3.8866,16.86,33.98,Bhiwani
2.4245,3.3041,16.07,44.67,Bhiwani
2.6614,3.3156,13.53,74.89,Bhiwani
1.9642,2.9335,12.62,65.85,Bhiwani
2.2658,2.9618,12.37,56.95,Bhiwani
3.3696,3.4968,11.25,56.16,Bhiwani
4.2653,4.2749,10.06,51.18,Bhiwani
3.4966,4.0886,9.4,52.3,Bhiwani
4.4162,4.4731,9.12,46.56,Bhiwani
4.5106,4.5696,10.35,41.19,Bhiwani
3.8429,4.4218,11.35,39.46,Bhiwani
2.0587,4.2146,12.43,45.15,Bhiwani
2.6467,3.8671,12.25,54.53,Bhiwani
2.2039,3.4226,11.5,63.51,Bhiwani
2.6218,3.7349,12.91,53.27,Bhiwani
3.6089,3.8467,14.31,43.99,Bhiwani
2.8747,3.0233,16.24,50.26,Bhiwani
3.4906,3.5635,17.18,57.39,Bhiwani
1.4254,3.6806,15.64,69.37,Bhiwani
4.7933,4.8542,12.24,50.78,Bhiwani
5.1578,5.167,11.39,50.32,Bhiwani
3.8114,4.7083,12.97,44.9,Bhiwani
3.7692,4.4081,13.81,44.44,Bhiwani
3.882,4.4275,14.64,44.31,Bhiwani
2.9616,4.4256,15.26,48.77,Bhiwani
2.6743,3.7622,16.77,53.59,Bhiwani
2.4886,3.9852,15.04,69.45,Bhiwani
2.5106,4.3373,14.23,66.19,Bhiwani
4.3642,4.6313,14.99,46.09,Bhiwani
4.5406,5.0357,17.39,41.24,Bhiwani
4.0262,4.7465,17.13,56.36,Bhiwani
1.5216,4.5631,17.71,63.05,Bhiwani
4.1587,4.7062,19.31,60.72,Bhiwani
4.0536,4.9351,17.33,52.6,Bhiwani
5.4662,5.7518,14.0,46.88,Bhiwani
5.2582,5.3138,16.16,37.73,Bhiwani
5.1403,5.3189,16.07,38.54,Bhiwani
2.9018,4.9207,14.99,38.72,Bhiwani
4.1707,4.8907,13.68,57.57,Bhiwani
5.573,5.5968,14.14,47.45,Bhiwani
5.5447,5.555,15.79,38.47,Bhiwani
1.4719,4.9879,15.68,56.42,Bhiwani
3.7524,4.7909,16.49,67.4,Bhiwani
3.799,4.9126,16.3,66.67,Bhiwani
5.5538,5.7814,16.69,51.12,Bhiwani
6.0902,6.1025,17.23,39.18,Bhiwani
5.9314,5.9702,18.75,34.03,Bhiwani
4.7966,5.609,18.97,43.94,Bhiwani
5.5656,5.5903,18.38,49.78,Bhiwani
5.8663,6.018,19.32,38.29,Bhiwani
4.6212,5.6328,19.41,40.34,Bhiwani
4.5614,5.7014,18.8,43.31,Bhiwani
2.8483,5.8099,18.48,40.27,Bhiwani
2.1958,5.5128,18.57,43.4,Bhiwani
5.9702,6.036,18.42,46.78,Bhiwani
5.681,6.2239,19.05,38.59,Bhiwani
5.9191,6.1442,20.34,34.67,Bhiwani
5.97,6.2974,20.79,31.03,Bhiwani
6.2834,6.3086,22.67,31.96,Bhiwani
6.101,6.4318,23.31,30.73,Bhiwani
5.6664,6.0151,22.68,34.35,Bhiwani
6.5352,6.5774,22.48,27.38,Bhiwani
6.3161,6.4769,22.91,32.6,Bhiwani
6.2227,6.3816,24.32,42.69,Bhiwani
5.641,6.0082,23.51,36.27,Bhiwani
6.811,6.8333,23.71,29.86,Bhiwani
5.7346,6.5882,25.63,23.0,Bhiwani
6.1589,6.3223,28.84,23.92,Bhiwani
6.0192,6.6214,29.52,29.02,Bhiwani
6.1186,6.3595,29.86,30.35,Bhiwani
6.4618,6.647,27.71,19.03,Bhiwani
7.1162,7.2022,26.5,17.21,Bhiwani
6.7906,6.9634,28.45,14.6,Bhiwani
6.8321,6.9638,30.12,15.47,Bhiwani
6.6914,6.7826,30.78,21.66,Bhiwani
6.2585,6.6787,31.81,24.98,Bhiwani
6.4766,6.7433,32.36,25.25,Bhiwani
5.8354,6.4219,31.34,24.51,Bhiwani
6.2926,6.6026,29.85,25.49,Bhiwani
6.6211,6.7994,30.05,25.65,Bhiwani
6.5642,6.6377,31.72,22.98,Bhiwani
6.4318,6.5971,31.98,26.28,Bhiwani
6.5196,6.7171,31.8,25.27,Bhiwani
6.7178,6.9048,31.69,29.71,Bhiwani
6.6485,7.0738,31.9,30.31,Bhiwani
5.8942,6.8309,32.06,31.66,Bhiwani
2.9494,6.0991,27.82,48.23,Bhiwani
4.0694,6.7298,22.97,66.96,Bhiwani
6.4301,6.828,23.83,59.28,Bhiwani
6.81,7.0872,25.72,44.6,Bhiwani
6.9905,7.1186,27.35,38.7,Bhiwani
7.0776,7.1844,30.3,31.65,Bhiwani
7.2595,7.2689,31.82,29.61,Bhiwani
7.1386,7.1537,33.92,25.4,Bhiwani
6.8443,7.0082,34.64,22.27,Bhiwani
6.7344,6.9931,34.43,22.17,Bhiwani
6.894,6.9785,33.47,25.27,Bhiwani
7.2689,7.3517,34.02,21.57,Bhiwani
7.3601,7.4602,33.84,17.63,Bhiwani
7.297,7.4374,34.09,16.41,Bhiwani
7.2048,7.644,34.06,14.52,Bhiwani
7.3553,7.5593,33.49,17.77,Bhiwani
5.9251,6.9727,33.6,20.22,Bhiwani
6.1104,6.8791,32.23,19.38,Bhiwani
7.1014,7.289,31.61,17.41,Bhiwani
7.8305,7.9584,32.28,13.97,Bhiwani
7.6493,7.9865,33.22,11.42,Bhiwani
7.0567,7.5343,34.04,12.05,Bhiwani
6.9091,7.4098,34.73,16.75,Bhiwani
6.9852,7.3457,35.41,21.11,Bhiwani
7.0207,7.477,35.12,23.02,Bhiwani
6.7471,7.3752,33.05,29.49,Bhiwani
6.1102,6.4495,33.14,28.59,Bhiwani
6.0835,6.841,34.69,23.75,Bhiwani
6.7531,7.237,31.17,39.9,Bhiwani
5.7434,7.1381,32.19,37.72,Bhiwani
6.379,7.2624,31.35,40.67,Bhiwani
6.391,7.4134,29.14,54.46,Bhiwani
6.9907,7.2096,28.24,55.25,Bhiwani
7.5667,7.5869,30.71,40.0,Bhiwani
6.3797,7.4304,32.18,35.78,Bhiwani
6.3259,7.0906,30.95,37.81,Bhiwani
5.1998,7.489,32.66,36.66,Bhiwani
5.8368,7.4561,32.49,41.75,Bhiwani
5.7535,7.0994,31.31,46.5,Bhiwani
7.8082,7.8336,31.14,39.79,Bhiwani
7.9543,7.9745,32.16,33.62,Bhiwani
7.6565,7.8113,33.71,26.74,Bhiwani
8.0323,8.1125,34.37,21.52,Bhiwani
7.8658,7.9634,36.48,19.8,Bhiwani
7.5449,7.7364,37.21,17.72,Bhiwani
7.2581,7.5146,38.15,17.23,Bhiwani
7.2343,7.4436,39.28,17.54,Bhiwani
7.368,7.6346,39.18,14.99,Bhiwani
6.943,7.3123,39.07,12.85,Bhiwani
6.4162,7.1016,38.01,18.6,Bhiwani
6.4543,7.1832,39.22,17.29,Bhiwani
6.8122,7.3118,39.53,14.0,Bhiwani
7.3042,7.5379,37.07,14.29,Bhiwani
7.3375,7.8554,38.05,14.63,Bhiwani
7.3507,7.8324,39.21,13.77,Bhiwani
7.5566,7.7602,39.47,12.54,Bhiwani
5.8649,7.5288,39.97,16.44,Bhiwani
6.63,7.051,40.16,19.2,Bhiwani
6.1843,6.9533,37.23,31.15,Bhiwani
7.4482,7.787,37.55,16.38,Bhiwani
6.4524,7.3222,38.01,26.82,Bhiwani
5.0503,7.501,34.95,40.48,Bhiwani
2.6762,7.1357,33.61,49.56,Bhiwani
5.0201,7.1616,31.65,61.07,Bhiwani
6.7894,7.0342,32.77,48.3,Bhiwani
7.2151,7.2859,33.11,44.66,Bhiwani
5.7209,6.983,34.58,36.62,Bhiwani
6.9396,6.9828,35.2,35.15,Bhiwani
6.8083,7.0704,35.55,35.45,Bhiwani
4.855,6.5057,34.8,47.28,Bhiwani
5.8956,6.269,35.09,48.06,Bhiwani
6.605,6.7022,36.99,37.24,Bhiwani
5.1854,6.847,36.51,34.0,Bhiwani
5.6498,7.0889,37.06,36.9,Bhiwani
6.7411,6.9101,37.88,31.35,Bhiwani
6.1622,6.6446,38.61,28.22,Bhiwani
6.2242,6.8174,38.52,29.39,Bhiwani
5.7682,6.0636,38.27,29.64,Bhiwani
6.3972,7.2756,38.21,28.75,Bhiwani
3.9305,6.8614,36.15,42.91,Bhiwani
3.8714,6.2614,34.32,51.48,Bhiwani
4.5698,6.2266,35.11,50.64,Bhiwani
5.556,6.4495,33.98,56.61,Bhiwani
4.8902,6.011,35.64,51.02,Bhiwani
3.0192,5.6474,33.49,55.69,Bhiwani
5.1554,5.8423,34.85,47.3,Bhiwani
5.1907,5.7326,34.93,47.12,Bhiwani
4.8958,5.8824,34.79,46.18,Bhiwani
5.6402,6.1745,35.06,44.21,Bhiwani
5.6117,6.5628,34.29,47.86,Bhiwani
3.54,5.5517,33.05,58.31,Bhiwani
4.0978,6.1279,31.53,63.02,Bhiwani
4.3889,6.4493,30.38,71.39,Bhiwani
4.0102,6.6295,30.39,73.95,Bhiwani
6.0168,6.8136,31.74,67.72,Bhiwani
4.5982,6.4973,32.22,63.7,Bhiwani
5.7967,6.42,32.26,65.97,Bhiwani
5.9741,6.5467,33.07,63.63,Bhiwani
6.1656,6.767,33.6,62.1,Bhiwani
5.1012,7.1124,34.8,57.54,Bhiwani
2.6496,6.4922,28.5,84.99,Bhiwani
2.6021,6.3348,29.54,75.83,Bhiwani
3.3398,6.4584,29.45,77.39,Bhiwani
